Incremental QALY	Incremental Costs
0.266896831	155000.0166
0.138808057	121329.7995
0.186472193	172805.4612
0.235929664	174133.0024
0.123125211	101794.1724
0.08336319	177883.5058
0.09878064	107975.9701
0.201460478	167940.688
0.156339435	79133.62318
0.182720113	187644.4149
0.339498573	158796.9787
0.182958105	137432.09
0.134381575	128630.0491
0.249776858	174787.2472
0.11801995	102971.7978
0.120442182	153623.0528
0.178463685	163648.4762
0.163316411	104467.4194
0.139290961	171291.5386
0.173935858	154036.9134
0.233764668	120010.3452
0.07094152	156015.0839
0.226691946	123326.9154
0.106129859	67456.43578
0.187581388	67022.81742
0.177637188	96684.26281
0.23609802	125550.9407
0.139964089	104861.3255
0.114361357	172241.0632
0.133706913	205037.6854
0.151422863	145875.4724
0.262615756	110547.0412
0.219436372	96053.2964
0.303221683	182702.3724
0.175132939	157274.298
0.181211536	146869.1664
0.219750124	194032.9221
0.083858064	141159.2535
0.193949395	180606.2852
0.296710885	111271.7802
0.112862046	75836.39398
0.196738225	172579.0276
0.068575919	116104.8811
0.188899441	68753.41287
0.174861507	169539.9896
0.14455552	148432.0312
0.161653947	103451.1499
0.263700126	182924.921
0.217921548	181943.8313
0.166835655	82215.31809
0.273531204	83729.34078
0.211546724	96512.48783
0.168330514	117106.3159
0.23428679	96869.78558
0.162993371	141133.119
0.248766216	68010.49663
0.177125044	112662.9032
0.224788343	181333.6951
0.205922805	120400.4272
0.249953545	141673.2762
0.251017427	81358.6128
0.127464424	107455.2121
0.133106299	81693.53468
0.217662785	187434.2546
0.263654438	70651.4168
0.13708354	94964.76315
0.178650649	116448.8623
0.241160545	90613.34596
0.130665064	103250.0056
0.113883627	113697.5276
0.238560147	159755.9111
0.217381305	145133.7072
0.269690055	146485.1487
0.153802813	128459.2865
0.205304498	192855.3255
0.082306781	106688.7253
0.210201876	103257.0251
0.107826931	172351.4934
0.227673371	202181.4885
0.218028662	84774.48194
0.240496802	210986.019
0.09590466	117826.4861
0.136927892	89435.49691
0.262119631	191640.088
0.190530322	134575.2826
0.145955161	164067.7714
0.19109894	81610.82552
0.095457535	135840.3826
0.117404034	140206.5469
0.034213768	133106.0819
0.275038061	179676.8669
0.278451166	148056.8948
0.266173013	186242.2525
0.100640215	145628.2381
0.135472341	180832.7151
0.065182155	108071.7005
0.330933021	107412.0832
0.23345478	82089.75024
0.131656122	154039.1241
0.12856829	145211.5046
0.062048369	124133.5261
0.114029826	121851.5721
0.147202689	162404.3378
0.219086879	115908.8793
0.237996262	163429.675
0.196794684	154812.7667
0.057116843	119306.3224
0.174557279	107295.9015
0.138974804	65416.77201
0.18498117	57179.99665
0.214758475	119275.2592
0.24749106	91997.08389
0.100071801	123486.8739
0.149984092	130716.4893
0.277659658	104818.7162
0.28719405	203212.5596
0.140953008	105229.8984
0.20947031	138484.335
0.157872029	174980.1386
0.156079443	121587.9068
0.18269691	166582.3132
0.209404488	137687.2149
0.130050592	127969.4042
0.045843565	128393.2034
0.176197131	190107.9579
0.173698589	110094.5512
0.14107539	134575.0763
0.253307304	147685.3629
0.202461463	109732.7948
0.207046591	105155.5869
0.23199672	211672.8022
0.198359269	67722.87056
0.108114053	142881.6336
0.24010041	127634.4705
0.087552312	142632.458
0.138719144	160816.901
0.320574367	172135.0785
0.240400657	90596.1256
0.173933429	148296.2096
0.030505537	119138.2856
0.068087069	123945.207
0.184814644	173657.911
0.258867142	101872.0353
0.084511527	158738.3536
0.075710407	98774.32839
0.19046252	189938.615
0.072577025	137467.4119
0.116465237	72460.1761
0.237794036	74868.38651
0.217092556	132963.8321
0.210629483	179337.2583
0.300344787	173707.9649
0.219186299	184694.3681
0.097127043	94219.72335
0.095873997	164182.9051
0.095114999	172402.7376
0.153271048	131585.0664
0.281422575	127446.07
0.060906878	128578.722
0.057494704	107864.7987
0.141472639	92265.76195
0.197997359	111693.7546
0.137877095	94539.99651
0.150270788	164558.2428
0.153632852	106604.0618
0.214734117	99891.30509
0.158454218	202509.9978
0.081607986	135225.6093
0.192309133	118941.336
0.330720308	121545.2144
0.296940118	159653.2524
0.226369982	212189.9682
0.250540627	128836.1368
0.296718892	125728.3557
0.070290322	136614.8433
0.277580403	105794.136
0.278516999	141795.8912
0.147661213	127202.7091
0.224677913	85868.01704
0.248693571	125440.1752
0.096282266	60001.50487
0.231749129	125318.2337
0.28361892	95710.10588
0.169560814	170945.8082
0.324170684	128241.9113
0.09562876	129265.9441
0.026588345	87537.50312
0.240778765	155447.991
0.170442217	132080.6543
0.323206437	159944.9158
0.210262967	173473.3273
0.210173947	195894.4594
0.146039633	131306.5091
0.177114955	100120.5443
0.252122366	131583.8302
0.046303502	103845.8227
0.162003692	109657.3225
0.13581745	148041.9713
0.156072903	137279.576
0.231199598	164933.1898
0.281004731	152199.5504
0.209272855	103121.4192
0.156797689	125106.6929
0.195878104	127168.9683
0.107703002	198086.7785
0.122457314	149027.4709
0.088770303	124415.7021
0.250852987	107487.546
0.133043805	104465.9662
0.296901904	87267.46486
0.166718494	197737.8503
0.214744662	75593.8073
0.32722552	81071.39216
0.231259375	93019.14363
0.212902937	204237.2316
0.192982159	156201.8832
0.284408647	117126.3215
0.128572358	212010.0019
0.142825178	152510.8207
0.196576659	122480.2626
0.132847016	170974.7287
0.073934903	169832.7247
0.280796558	99181.06671
0.072958884	211643.3502
0.188880602	130658.7739
0.226739285	124485.2457
0.109220225	180109.1443
0.10091176	206474.4908
0.163624689	125184.448
0.18682631	167991.0578
0.175771121	164353.3863
0.10488773	161536.0927
0.159699637	140673.0829
0.277082616	95950.14584
0.172729555	136827.5315
0.043238632	182563.665
0.131539255	161322.5456
0.251384186	174780.5866
0.18391453	108979.4098
0.109179359	139927.2454
0.092883758	187821.5406
0.165839248	152579.298
0.234413512	147002.464
0.258015411	149100.4836
0.086421679	175544.2003
0.148991223	127568.3592
0.320101489	136791.6281
0.207745737	169365.7394
0.102368409	103570.5753
0.236900569	122569.1133
0.315013032	165465.2535
0.223559057	68630.33205
0.283706999	126047.1134
0.293293957	72715.36129
0.293262186	132299.1762
0.236089332	103679.9865
0.15789176	81557.15718
0.23143296	118705.3797
0.233212937	123214.6733
0.328905818	154804.6098
0.200479996	138807.2039
0.177437218	154692.362
0.043928984	149208.1777
0.285932316	189842.0942
0.204189115	146361.455
0.072097359	79099.548
0.123286716	198384.6372
0.218564721	107234.2469
0.085000613	77993.06842
0.063609351	63511.34511
0.165424653	77487.97593
0.299178443	116341.4361
0.286614915	207681.8092
0.125657977	115692.4552
0.149886852	136410.2138
0.18298379	82251.49518
0.240984552	119102.8752
0.099986878	139110.2846
0.20761378	166968.4923
0.175094056	118534.5074
0.28220947	197373.1295
0.213484286	206221.9834
0.165125628	191602.3474
0.18755736	159379.9809
0.087727884	123529.1023
0.247651352	98708.96539
0.159294823	106075.0043
0.073377483	91472.1039
0.193053146	73742.61905
0.135209898	187411.5297
0.103062911	121630.5287
0.12257692	205729.6249
0.250076854	63790.40143
0.107716066	165565.537
0.155568339	86130.14432
0.135547727	155272.2137
0.197789003	190111.2546
0.274362783	92143.48072
0.212803524	86290.73651
0.293933707	194762.516
0.100975153	122348.4852
0.194548174	141359.55
0.228353414	191727.408
0.148610993	66518.7799
0.207595862	169187.1699
0.069519227	72269.61187
0.226872125	220215.0381
0.111527792	148057.4224
0.226830471	125636.1423
0.254902912	145127.5545
0.114267278	144048.4647
0.071611925	121872.918
0.098716504	80575.08984
0.174890882	139011.9247
0.18553264	165245.9166
0.219777689	119911.1202
0.289907633	109053.5479
0.129147228	201741.6724
0.205820861	192298.6249
0.268052104	152936.4734
0.127315804	76392.90244
0.162080831	129723.0377
0.150007364	90967.72964
0.254386621	85428.55255
0.093527334	163382.494
0.158721134	156081.4758
0.187608324	126922.2839
0.159692572	152470.1701
0.205733274	193378.4341
0.138358247	135203.0611
0.198480417	209058.0837
0.305003927	81036.29178
0.146869088	159239.7263
0.273926507	90391.54803
0.316174673	199118.6787
0.228774846	83525.65976
0.190682688	104425.1801
0.290864107	123009.0361
0.151470382	135160.7601
0.277929136	157441.0343
0.246278498	128837.989
0.152858678	148332.0357
0.272450722	141001.9649
0.171790555	94130.71331
0.236264375	112545.0538
0.23615746	185416.8662
0.194256899	168493.736
0.093611498	91110.9011
0.090218049	154952.265
0.025803609	125819.5066
0.257161108	170554.1784
0.160159504	119077.3689
0.135826387	162385.8974
0.243360829	125483.0753
0.23687326	169906.4082
0.182188777	92793.1729
0.227142075	198332.8587
0.237520997	95101.14063
0.111059534	177118.3841
0.212237585	186981.3843
0.302648685	80276.15746
0.201750876	110178.5078
0.156751533	148025.7368
0.245299658	75240.99483
0.075845751	187796.4313
0.142791487	66151.00646
0.091982607	78732.04516
0.083272015	202652.8113
0.068492872	125755.8172
0.09771474	121806.7085
0.166369206	212633.5137
0.261766404	171403.2931
0.13552936	109174.4386
0.160042698	119398.4871
0.05160599	82791.41114
0.233708813	110545.5565
0.227487609	107972.7045
0.156677224	130205.4176
0.248027375	218051.0533
0.320078773	82225.49963
0.177695889	178571.6365
0.069558665	124159.9912
0.250286662	146876.3195
0.126783792	73232.75215
0.099214786	163941.9665
0.11777396	121505.0958
0.085721898	149450.8661
0.238835234	116626.4461
0.02530064	180554.3826
0.193622015	153646.183
0.140043991	162889.3522
0.23027892	136748.7109
0.235497599	78966.8627
0.26343329	114214.2562
0.270736622	127318.5805
0.220080056	171965.9468
0.244283273	126091.6717
0.152253697	109831.0964
0.245640731	177047.1468
0.117684459	163666.9113
0.195390303	124368.1962
0.105197638	155717.7166
0.085226389	199596.49
0.099252449	71794.81882
0.14573666	83919.02413
0.044734023	112760.4901
0.25985981	179741.9558
0.07107553	120232.9973
0.129138011	156392.7734
0.189360351	181866.3581
0.182241649	184451.9815
0.229356148	135656.7364
0.083466059	130862.0795
0.104626183	70563.96805
0.121118462	112881.9697
0.116062863	109538.8122
0.141807315	168323.2999
0.065637287	149651.5921
0.059001802	121676.931
0.134697205	137818.7288
0.187494034	181278.9333
0.09261974	171232.0895
0.065261819	157429.1351
0.216132246	134196.3668
0.159653019	188552.3138
0.320023265	127522.4399
0.183113124	171695.5331
0.181275187	177382.0275
0.262175099	161637.8039
0.080016089	125513.4409
0.237543113	176154.2216
0.225835995	62054.10722
0.257010155	124301.0036
0.110428525	109988.0149
0.165997669	147914.1238
0.261083058	86274.0575
0.178657472	102998.2187
0.252863579	197954.7523
0.202637439	100973.8925
0.062184048	94352.8141
0.275912257	146050.247
0.132649157	186683.3631
0.201365213	174178.0616
0.077348195	73835.91966
0.244194744	169433.2326
0.11433319	175808.9106
0.21850719	177639.341
0.128980642	143109.2816
0.219680087	141871.6015
0.237003739	206985.2992
0.195135248	87470.02233
0.253595804	208006.1198
0.255297243	90620.609
0.160237188	110841.0068
0.265336874	166083.9591
0.140968708	149499.3373
0.296507289	199374.7473
0.105182598	169555.8811
0.270488358	131759.5617
0.197267503	118585.5244
0.131461796	181609.7974
0.044268291	161657.9525
0.174031562	214960.4587
0.148391386	78262.08511
0.151058714	122532.2054
0.137938701	182146.1761
0.166241187	109196.7051
0.115835226	160353.8355
0.216812636	188910.2323
0.257234854	139259.7837
0.196478905	132052.5763
0.233385107	117036.1346
0.175153823	202087.0986
0.213445903	215916.2943
0.214297725	91260.77329
0.160360714	158231.415
0.257700306	102044.1061
0.111003138	171432.0441
0.14776222	119552.5282
0.21477478	168849.0688
0.246770483	107903.7866
0.214950972	124288.0388
0.289958287	81317.75632
0.271585189	157520.4712
0.10899825	96180.17028
0.316086588	121983.5144
0.204406085	108659.2559
0.186360224	145177.9542
0.210304375	165462.0493
0.16688197	100258.141
0.041940978	111853.8661
0.224866485	170973.7781
0.165758756	98766.69081
0.254188749	135874.4171
0.313569887	195003.1534
0.129563701	172411.9833
0.227482368	196810.2369
0.201240608	191396.6082
0.110194838	178915.2685
0.163989701	117321.6241
0.08004475	101412.833
0.12443892	179292.2996
0.146068102	207164.9655
0.232498106	128726.2988
0.095743883	167138.5839
0.185309579	162191.2631
0.145050104	165929.857
0.215742815	145870.6134
0.250497894	124448.934
0.137202748	138266.4191
0.071227269	197724.4967
0.150911035	185304.5637
0.285905015	144717.5526
0.169101593	112818.6252
0.201186021	100008.9572
0.182023563	119836.1685
0.245571493	110908.281
0.131903171	186388.7487
0.246303982	164756.0499
0.192789368	154550.2309
0.173722247	129301.3673
0.11574474	208845.2321
0.201415549	194647.4961
0.265127132	183802.1964
0.193171427	107404.5266
0.166067755	84125.68539
0.170040792	150834.7713
0.304819428	103326.619
0.123667966	145051.6439
0.191039024	156340.2438
0.054053049	200534.026
0.043754942	202419.0628
0.184979425	175488.4474
0.23197723	130561.9169
0.170312044	198746.649
0.048563628	163421.4712
0.221563977	152444.5415
0.194209092	127902.7253
0.251482022	105444.5325
0.209482572	154198.8847
0.110202236	215387.8412
0.130796163	183420.3753
0.133410609	189628.9327
0.264382393	93964.12143
0.09318106	121237.0232
0.234034719	198471.3465
0.134736912	170184.3824
0.105672044	131474.7916
0.306822855	156996.7028
0.315795609	169804.4597
0.312171897	140238.3746
0.190777197	134293.9998
0.162045246	166706.2075
0.17598427	168358.9689
0.189588873	143314.67
0.243835296	72462.62513
0.159960797	92109.83716
0.158654866	85070.40947
0.123444601	156720.3518
0.237089965	178488.4514
0.109739941	97032.37943
0.208706244	77153.47049
0.122688884	169184.1427
0.310032927	170261.9981
0.189412638	104897.3584
0.242854855	122927.1665
0.248290451	194345.9718
0.146642659	184427.2772
0.170736279	100369.4672
0.288898009	164552.928
0.247528968	144070.4652
0.207790692	161263.9602
0.171120409	190866.6228
0.175866221	180703.7813
0.094195025	138958.3378
0.1705899	188771.5645
0.138787229	141015.2122
0.269744734	188814.9424
0.101584445	174686.0224
0.264180717	130677.8683
0.283439174	123595.2179
0.190809016	179246.3883
0.176718148	128600.6581
0.299760898	75768.11638
0.168008893	190629.8388
0.263180414	175351.5478
0.188444561	66880.15212
0.027220401	192349.2421
0.120105337	118330.4221
0.223421472	148256.9198
0.329987413	176655.6914
0.266088978	132880.1882
0.245312086	114600.7869
0.244763785	134311.3884
0.154036329	106857.8112
0.228143119	168374.3218
0.154678226	208229.3084
0.083823271	180607.5385
0.259162034	122075.5729
0.079306008	144236.5245
0.128361388	155229.7778
0.233495977	178713.8353
0.248748212	177778.5456
0.194560277	128790.667
0.163998092	159374.8661
0.211948661	143440.3069
0.278240157	121352.8389
0.254900656	124881.9156
0.064583801	120345.0672
0.208772037	111875.5388
0.202099099	140649.1692
0.138257126	118590.1624
0.135220194	187829.1335
0.228545994	199891.1278
0.114858544	164332.6191
0.1588291	86899.32227
0.257276303	134070.6363
0.272717101	107069.2385
0.119855418	179897.1029
0.212397705	134076.0412
0.132445721	169253.7922
0.258357996	149907.3953
0.21592886	129354.6587
0.114901408	134340.6829
0.134810033	127882.3684
0.025596363	85305.28215
0.075586647	165315.6348
0.132728348	171345.4304
0.189374134	169124.846
0.192828096	143085.5095
0.185040651	129202.5372
0.10863319	158043.8268
0.286748131	120078.596
0.269554698	177387.0795
0.145478417	135618.3432
0.156953176	161051.4183
0.25203259	162025.9763
0.099725089	124406.5714
0.20487954	99623.44634
0.136192072	73987.17656
0.112962332	138617.9937
0.227717009	147577.9437
0.251354074	173865.7347
0.152800962	131188.8939
0.24955447	182503.3891
0.139918648	192365.8044
0.132035475	126246.1505
0.272401575	180144.1251
0.097657728	100254.9206
0.197063794	104474.0579
0.267130186	173895.2672
0.064499836	112026.1267
0.218559743	119484.1985
0.222298183	123810.4392
0.238878615	93391.48059
0.272032191	190366.1893
0.106489611	115084.8329
0.319383852	200146.5736
0.223426253	103328.9073
0.27382773	84373.01752
0.183323052	111685.5006
0.071618819	167242.9924
0.155967962	132316.5022
0.242449322	141400.5608
0.250457266	124739.0447
0.266987764	144103.3674
0.316663375	98695.84405
0.149959574	188501.8909
0.169312263	165547.6586
0.25517979	147666.2086
0.119508023	98307.90434
0.200456121	145643.0417
0.286074676	202251.182
0.203026015	144174.8086
0.197719821	117892.9928
0.259637505	152169.9482
0.149051416	95731.26935
0.094427022	180478.0696
0.233364213	202876.6154
0.121212037	120429.4288
0.28621638	103359.2828
0.132907079	92845.00409
0.128699419	208551.8488
0.316915813	143539.8428
0.133404593	121247.2116
0.15005263	99074.6268
0.124220149	99006.03774
0.180846737	216309.6564
0.148851869	139668.1284
0.243178509	119482.2669
0.2061909	197588.3713
0.22924584	138499.0381
0.21667168	131012.9584
0.207002555	100505.0704
0.103885446	128285.3774
0.222255846	115133.6596
0.278707243	109212.6402
0.170941536	176878.3243
0.04978293	162678.3016
0.203141512	101399.6363
0.162004062	203222.3021
0.044392019	91100.83096
0.158326483	119052.9025
0.15568762	120791.338
0.092800617	105776.3945
0.139214538	138910.9954
0.249764163	175834.3292
0.271550368	68534.16786
0.196543901	134707.4259
0.170128418	127436.0795
0.208841736	126939.9109
0.171725086	116015.8841
0.189417999	95765.99632
0.15814577	124029.0478
0.232399825	62842.54133
0.166897795	210646.7731
0.094039044	189614.9777
0.157313707	123761.6859
0.167968559	153121.8824
0.07243856	101275.9944
0.18846688	135788.4068
0.233685141	188969.3387
0.12271715	156028.171
0.257931367	195444.336
0.138119929	184044.7785
0.163195889	133364.3318
0.166736965	133210.0521
0.182156402	182543.3551
0.260648957	91293.06505
0.22006526	167672.9729
0.197843244	143683.0223
0.23874864	173998.3299
0.29779834	98001.98863
0.115427218	133741.5923
0.20379386	115325.3365
0.110531041	126994.5914
0.149098434	106082.4335
0.290471172	109729.0625
0.135444543	126570.4923
0.216067182	121666.7208
0.254339437	156164.8295
0.248542358	217385.0004
0.24692201	168450.027
0.172961116	64263.68075
0.326388149	79827.80076
0.228739193	173338.1741
0.200178469	159890.6131
0.117329002	152858.4624
0.192226101	112200.3389
0.136603446	206455.3371
0.072889258	107735.1256
0.132218913	102922.9952
0.192399721	93534.0828
0.104564706	163810.3398
0.191966554	171887.6188
0.134834397	168000.6108
0.291013195	94384.53198
0.298509268	88710.51669
0.154925002	113057.3952
0.226334993	117114.5572
0.266589387	140285.5328
0.227277722	151709.3947
0.159818741	101498.5099
0.170106829	94872.5468
0.097159848	156737.0012
0.28342955	155036.6947
0.134057715	183881.9624
0.097821182	113866.4346
0.174272181	133654.6697
0.263806092	181080.6443
0.049253564	93080.0524
0.203904084	165326.9898
0.296612133	64722.4642
0.041839446	184591.3346
0.18056955	97490.86809
0.085012525	136269.3111
0.082098188	175558.4494
0.24730804	185000.7366
0.220298574	126274.0972
0.11865084	122895.915
0.092867987	125048.8075
0.126993209	87696.7817
0.174205086	107661.3606
0.131699075	171674.1652
0.110523418	123660.9565
0.139644444	151782.8404
0.206902158	169561.8508
0.168434824	169702.9536
0.16154827	219010.7763
0.217636083	186437.3268
0.270045061	139294.0219
0.161243251	77023.77589
0.194395063	139700.8982
0.185263782	197510.0016
0.218808083	138542.3136
0.191849973	173924.3016
0.032924583	83778.61424
0.242592017	111838.7558
0.325202598	106818.9339
0.216561648	81699.40957
