Incremental QALY	Incremental Costs
0.12246081	-101961.018
0.34422077	86317.74912
0.125162045	-34089.74128
0.152216007	44700.66706
0.284929131	62178.10486
0.335626355	107264.2638
0.184119047	73125.04355
0.263046192	-103908.359
0.012680504	9843.663072
0.275239202	109748.8423
0.111656018	-58662.66413
0.23617473	-18088.43089
0.328837796	56251.66393
0.308118296	-64779.55987
0.122864133	41000.46796
0.06489257	32727.09679
0.132766316	65089.0349
0.256633209	84245.14114
0.083151871	105512.6927
0.349543211	-128866.6444
0.122447845	12640.0003
0.18384826	-75156.29614
0.318252469	51806.1057
0.176788751	35236.00471
0.25940507	-131242.6915
0.260526112	-107356.5925
0.078821522	30050.37126
0.054116164	-30055.56407
0.190196973	-4245.650154
0.294432745	-25539.37855
0.252175228	-13937.22447
0.054309416	91000.77937
0.042847047	-50044.97775
0.083994928	90758.01348
0.191901758	16298.98471
0.304096626	44080.90167
0.242893393	-111294.4305
0.213732634	60829.647
0.213761735	-52030.21927
0.276095009	-50145.49502
0.180456517	-25789.0909
0.319664713	-100614.7843
0.16836227	-66999.91901
0.162151843	74281.22029
0.263458187	-82880.56615
0.298103958	42343.43902
0.269115708	46522.71354
0.189904148	50444.31702
0.312422322	46411.5535
0.169513501	-122110.7569
0.087023666	-22897.52454
0.082821519	-38100.60949
0.156885936	-36676.75705
0.235848337	64588.35239
0.161698712	-59180.72897
0.144767439	2685.970022
0.060615587	124458.5054
0.29229416	-10302.28102
0.236182615	96955.59056
0.195402753	-123560.2529
0.261705185	-85317.9757
0.017868048	-110696.1432
0.11079807	-29774.56496
0.299797521	-257.263298
0.307760285	-89095.28074
0.212900324	82838.80037
0.0246907	-118872.7268
0.314900576	95268.46569
0.110505854	29110.04535
0.126604954	-90810.06329
0.315106667	58367.17851
0.351203505	76479.47319
0.228464627	-47949.48545
0.041989319	6221.092963
0.01126423	75508.95046
0.252305739	27753.24186
0.297894691	-57665.51207
0.230393311	-25420.90562
0.10788563	35416.02353
0.042111901	-61390.18973
0.38044702	-30495.21859
0.389949461	-62275.82856
0.031820664	-119998.8924
0.039386747	-115620.8726
0.13308169	-99278.05285
0.275027595	-22412.47822
0.096176741	42985.01675
0.179949058	725.2696379
0.141040737	-139324.6121
0.199932768	51560.91866
0.234426711	-22597.29972
0.202375527	14557.57092
0.273609235	66041.30819
0.34164594	41339.72505
0.297796368	-93709.4888
0.159633106	-70779.80044
0.16135408	-30548.10715
0.316314948	-40067.60965
0.303327338	-111335.5948
0.229620469	95677.82841
0.041085118	-3967.483372
0.070919955	44470.61919
0.246435949	94481.7068
0.291241033	29330.55573
0.028028928	87819.18599
0.341299108	-123172.3837
0.259016213	86462.59997
0.325229189	56671.3919
0.169009521	-27496.222
0.060703709	-48933.82997
0.216879143	123331.7129
0.107737807	82571.81523
0.331208297	-58849.89968
0.105607872	113061.0568
0.342917878	-49414.74554
0.294052603	-30910.46776
0.250144561	-41510.90972
0.123115517	-24591.69894
0.245833102	93967.97599
0.215413359	6839.707015
0.304594904	-100773.1858
0.209425889	13429.81299
0.302055611	-26659.77257
0.07755384	97018.3247
0.043110359	30063.65314
0.055314392	15906.52629
0.368680025	-28178.09227
0.169207032	-55249.14299
0.124808004	6140.595703
0.08250665	-80374.07414
0.250266934	89195.4326
0.196361733	116966.0816
0.234346803	64947.71379
0.332710471	102280.3945
0.122964322	105366.7173
0.124791249	-107325.743
0.084014169	24703.70371
0.058295321	104598.5506
0.286651739	-62836.67155
0.262905221	-77981.2571
0.204013343	113211.5125
0.066663362	46275.79405
0.08064363	67164.94912
0.25313271	-118624.3158
0.089911471	-93890.18772
0.154243692	-52471.30883
0.309941368	83564.12533
0.376424882	-111812.1206
0.124469515	104067.7749
0.055347018	5476.178317
0.148401614	-69341.30856
0.1189109	-61701.11958
0.05928477	110415.7645
0.196124541	-131966.2323
0.198213792	-13275.28826
0.094298579	99802.91599
0.298173489	-109111.344
0.102781519	73495.20135
0.097125344	-121926.7904
0.276330036	-4732.400007
0.281227577	-30250.38271
0.183731217	-85106.72752
0.117701896	-67726.79027
0.043083132	63362.65375
0.134339131	-125460.7686
0.163219804	-46372.03985
0.299831838	96456.19591
0.218123783	-43141.27806
0.221981763	26463.43509
0.039918849	79676.40964
0.205208783	-23835.71765
0.191133004	83212.23319
0.085011923	-43531.98088
0.291370298	-40288.16572
0.161903068	-121697.7512
0.210621644	-57528.34182
0.271661558	-14592.76854
0.324292654	111295.0318
0.197921328	-41327.14668
0.311485738	-124465.4796
0.150075192	108678.8475
0.058139172	82611.12732
0.234196467	16234.99343
0.284606026	73702.0455
0.251549682	53200.77763
0.140623221	-31347.48979
0.328731762	-135193.9413
0.131036782	-2963.097648
0.126748376	-5066.77517
0.049214237	73856.3242
0.022012717	71998.56293
0.312619471	-121831.1003
0.18758637	64716.09796
0.067660312	113904.382
0.191601068	89197.43587
0.284816896	102867.2532
0.134072649	28212.18084
0.217019646	-2589.97477
0.319957245	83863.61722
0.21586267	33092.05548
0.07320001	9622.237788
0.113907397	60161.84328
0.103280407	57608.29494
0.177596562	-38710.5538
0.307978761	-53890.32392
0.253022828	17152.27106
0.316730468	-21556.0834
0.300477938	78203.87607
0.248078745	-134670.9444
0.332255702	54358.14221
0.17567089	-87474.48785
0.214061041	-116105.3689
0.397339855	-7802.299357
0.238777408	6152.614758
0.150138661	33601.33515
0.215496767	-82808.67433
0.212172991	-60822.92875
0.093540611	108083.4787
0.260646311	20368.10235
0.159839523	95454.70588
0.287065351	-45077.24728
0.159263974	-29292.2969
0.016457751	-74039.27967
0.155917574	87277.86506
0.224301936	-97205.88177
0.318260461	51618.92852
0.225374588	-80393.17335
0.082348791	33532.20321
0.281451848	-32891.18222
0.133514594	6282.41467
0.155393175	-66702.44813
0.016496187	39097.43751
0.144458715	-53259.71757
0.023205818	-133724.0037
0.271637746	-66675.95291
0.175648329	-24159.82355
0.349046566	89396.94509
0.214863121	102286.2548
0.247509744	-46706.20779
0.137683892	-21275.60609
0.067191668	-16834.40264
0.029875631	-25015.90656
0.223609707	-109863.1725
0.036511547	67651.03847
0.185804116	-119342.8853
0.402791718	3446.658604
0.016183588	-70961.67187
0.104601289	87818.85351
0.347367219	-56325.34098
0.14538705	24997.24874
0.12084696	41998.92107
0.049036527	76395.058
0.15404989	41993.7137
0.079851106	-100956.736
0.023835527	98199.4791
0.014682104	-105022.8064
0.271434972	-45843.87152
0.23272724	-43187.11231
0.26244809	-4672.335048
0.012453184	-76943.31281
0.213362148	2135.92561
0.244108583	-74683.72675
0.149495389	77632.76534
0.167857278	-98039.02754
0.05876673	-9121.255319
0.326627871	69449.44727
0.113795507	-55261.60812
0.130402618	23217.27826
0.048922097	23984.15399
0.045868926	-3081.48138
0.353922973	-92318.26923
0.166207595	-14044.31917
0.220661846	50503.87816
0.376666578	43992.39093
0.142851287	33259.28337
0.085252138	-27921.23093
-0.006541967	81428.87034
0.21134414	-120051.6236
0.047725611	-78993.22144
0.351110317	30041.61742
0.210551051	-103583.0276
0.182839612	-106937.2323
0.183699697	-27362.08031
0.019409506	32675.10253
0.171248179	113854.8067
0.182338346	-108969.9525
0.251027433	-48349.80511
0.279082743	-121098.8828
0.195846821	73833.18579
0.253253776	-130315.1669
0.238478438	-60652.90001
0.335512468	-68949.80105
0.18299597	-30083.15651
0.217618934	109723.1424
0.364864769	-9815.015349
0.269430648	99662.13897
0.302145503	-917.6346906
0.314575915	-2007.20478
0.172249856	72080.91198
0.209768048	36100.67382
0.092490369	102649.2067
0.354280019	-63843.82767
0.168679847	69808.13397
0.228020389	58048.33612
0.168239837	73167.14306
0.163858259	38937.09873
0.172621326	44852.20301
0.264278016	-43768.69663
0.284766376	33536.63927
0.265576319	-115708.606
0.115570047	-120391.9827
0.148125263	29300.09449
0.082462341	109384.4378
0.196936272	58427.93318
0.127369999	-35104.1536
0.29683314	-68393.48157
0.203994129	-19970.00132
0.277202573	58478.28322
0.193072636	113221.6994
0.083893297	-47881.26864
0.046285665	-23534.69425
0.148614977	34120.35695
0.227094166	8326.120377
0.279343152	27609.58715
0.009887577	21477.4646
0.122587586	-114651.3086
0.247634941	99596.41059
0.021480219	-56876.9428
0.250897096	-95390.82993
0.232541026	117524.9449
0.092320969	62906.12439
0.120885027	-28160.31414
0.377859116	88736.78124
0.244609156	9213.38394
0.268653521	34328.14423
0.242745243	58149.08992
0.16383876	39391.1466
0.340170286	-78404.44528
0.303720497	-87575.39465
0.331073191	13850.2051
0.015458446	11461.41027
0.265957261	-80039.90691
0.282700359	-48288.05065
0.107428484	-128031.5277
0.18784544	32085.90184
0.205603316	55207.81412
0.164782818	-3498.859047
0.140789132	24603.24601
0.247780969	-85629.54009
0.121550562	17651.80725
0.36654859	39196.60933
0.153142991	-114105.8551
0.085542588	-102982.2067
0.263684208	54089.47302
0.000436388	-76097.53611
0.122821462	92051.75607
0.287152641	-125996.765
0.368848602	-31427.50843
0.356762894	38893.7916
0.083929297	67213.09695
0.179137012	62341.35604
0.261680439	38073.57352
0.047282182	-18282.37316
0.265064038	81253.88322
0.15168266	-13522.77082
0.280188139	-39393.38433
0.066314169	-29920.66357
0.08684585	-48097.295
0.250764792	-90145.47734
0.143266281	-85877.09262
0.352434994	76828.06821
0.098825906	-9030.361227
0.104281547	-99550.44991
0.300773795	-133561.5973
0.293005111	-102232.3335
0.200863588	35385.52638
0.092523938	-62671.38907
0.325743759	68203.71063
0.238424217	82007.31322
0.290960576	-94009.23155
0.107252589	79169.19322
0.353753354	87294.8363
0.100916476	68439.02363
0.169951485	93321.63088
0.068361188	12020.17833
0.276448653	14182.52057
0.225077849	-119244.8941
0.199460498	-58927.22265
0.276769423	-21487.67707
0.279337794	-47452.87041
0.362748262	98526.29802
0.113994718	-22388.99715
0.175917661	85964.41619
0.264251	66978.71347
0.233338906	-38291.0291
0.232177993	71004.07675
0.235933733	-75364.37983
0.197974343	-49940.65303
0.081470345	93691.17246
0.214233234	-93828.77944
0.081112082	29091.02818
0.144375576	31223.45122
0.126402667	13260.11154
0.041900915	-124038.9806
0.143160342	-61548.561
0.061579817	-70815.59538
0.18797387	-23741.6995
0.111850579	100308.5812
0.368684879	-20429.33891
0.301295782	84137.39679
0.352588975	96916.69409
0.168088108	35549.28383
-0.000584452	28149.3764
0.269044948	5412.360889
0.316079852	43355.88311
0.064594683	-94541.53081
0.236406757	70171.6046
0.134096156	-69044.61694
0.057062211	-120577.7635
0.201561443	-87333.4146
0.115436674	-123139.9915
0.084414501	28032.11412
0.118220047	18568.0384
0.161448901	15444.92456
0.281022883	13652.44724
0.065623474	-1898.92663
0.350670278	-40646.50502
0.25628404	-49025.50918
0.224224717	79971.64148
0.126443054	-62293.52928
0.095568564	54328.16744
0.159122093	109191.1329
0.102010533	-86729.91975
0.288220531	22004.03765
0.301573286	-75226.36224
0.106900171	103875.5338
0.248613995	-12531.35342
0.186162193	-54809.6157
0.146750935	-52293.96547
0.295904288	76008.14268
0.17456036	76437.6352
0.215311503	84479.89783
0.260471759	-58296.41653
0.076899257	112535.3454
0.111817063	10599.00072
0.268369993	-67341.929
0.014207903	22367.64435
0.149862036	-69347.86174
0.264039362	-94148.3662
0.223912792	-12054.26957
0.016633791	56765.81895
0.093695104	-16401.86476
0.28216661	-1294.451747
0.28360624	31385.86347
0.190997972	-125487.0117
0.367478854	-81804.41978
0.215494712	-31049.97768
0.05945133	-36632.76311
0.080582868	27092.84107
0.306871943	-41647.89836
0.167039835	-20742.09359
0.254146629	-19893.98742
0.25959866	-3824.542904
0.185283137	78095.54998
0.075533427	93581.40365
0.243221701	-111964.1495
0.210728415	-588.4909212
0.239205688	-95419.2045
0.179950607	-47058.10634
0.191092296	-126419.7235
0.269746988	-78291.7787
0.229189288	-16816.32798
0.233754638	36269.30993
0.231037886	-24478.08346
0.06703849	-3773.866764
0.244961295	-40139.54207
0.141228855	69842.45908
0.077201754	-37171.67205
0.226204589	107938.4276
0.194388479	-10159.9649
0.121488992	-79512.81162
0.076154439	69178.72231
0.25895	103750.1706
0.32347927	23841.05179
0.233511139	-25546.53268
0.131396038	6381.916869
0.250479818	55417.38154
0.060232078	7838.431791
0.245435612	-22810.56364
0.370557673	93301.45773
0.322555872	73594.24097
0.398247087	-98401.13043
0.168785869	-121204.6786
0.100466984	116503.3419
0.241210898	54867.8302
0.285827469	-91243.61868
0.11554609	50566.01605
0.190940532	-42617.45595
0.310926023	86442.14528
0.043183676	27544.42878
-0.01572617	98822.03565
0.212313162	-112354.769
0.296107889	-123420.8076
0.061237588	-125935.3501
0.123953585	10502.03906
0.061245771	-96624.32736
0.104084783	10675.57874
0.202816171	-19375.1928
0.19446105	-48788.3772
0.333513491	-60838.27561
0.164372201	18407.31974
0.081220647	-50484.55317
0.383484362	-6981.86246
0.164550673	-45829.22195
0.26527898	100024.5175
0.284845734	-54412.45213
0.12800214	-129606.1337
0.339983571	14395.97955
0.045483999	-106359.7825
0.192847494	121116.2316
0.378056286	-47445.14339
0.0873209	-119668.9443
0.195547503	-115474.9948
0.260953307	-45401.63363
0.222834414	60639.92054
0.340552397	-17513.63408
0.375316195	-36583.96636
0.390339231	-11145.21283
0.24429228	-85727.93346
0.159223822	-46408.23673
0.356204499	16452.94512
0.22621975	-38913.41753
0.108039383	-24974.41953
0.32902086	-18151.92837
0.08262313	-97985.46972
0.32732446	-131432.733
0.299818758	-65994.81382
0.102214108	-87486.44029
0.071571067	46924.39945
0.102354997	-120571.9048
0.076804785	-6010.924215
0.176862181	-75193.40845
0.188074921	-28286.99301
0.089944504	-42802.97589
0.103802231	41626.53414
0.34382651	78096.2964
0.186045959	-38830.64985
0.284937278	-95472.35295
0.227867752	-103914.1709
0.017478001	71486.04333
0.003914022	-102444.8364
0.172778691	-85071.22161
0.313203173	-42898.64486
0.135889238	-75890.1866
0.174592515	-85924.98483
-0.005982731	-65877.32546
0.059562898	73369.14287
0.273568712	-78002.17765
0.039475078	-74573.45559
0.009127462	-69184.94713
0.086048168	82296.9743
0.049079375	-5418.815487
0.222971585	-3968.271565
0.280751883	-83489.6578
0.368318367	-58086.06968
0.063530536	94889.46011
0.256182431	-1183.881386
0.298778478	51689.58021
0.199488	-82117.4666
0.271975957	11559.71284
0.247658915	-32940.96607
0.254114226	29400.20477
0.116494473	-45283.23337
0.358515898	-100644.4507
0.228996289	62266.61419
0.167062347	-102323.3261
0.101379213	-96851.34307
0.090348841	78885.7296
0.161855753	101751.2796
0.214918308	-73901.00365
0.258598984	67708.25074
0.185148002	104032.0673
0.342599878	10187.30747
0.345183245	-80676.58057
0.08969102	-102143.3067
0.299895324	26163.90322
0.205472901	-86255.24525
0.203710023	104561.3701
0.337132886	-97239.04145
0.251308636	-76427.04611
0.069796678	-57616.93142
0.380417377	28397.47886
0.364701304	94849.11736
0.145929311	-46413.91861
0.092533825	-93153.73719
0.277579013	41362.83285
0.150560141	-1781.796773
0.155973708	96120.46519
0.018378221	-34177.16763
0.235043589	-75868.86874
0.052316911	16110.30535
0.249159211	-137200.0007
0.172198468	-72015.57871
0.277350136	14063.40731
0.224166532	-80472.78848
0.199629834	27604.85209
0.072700393	-85646.41546
0.354085741	-71587.71131
0.32020663	71387.81141
0.098278085	92707.25196
0.282997401	52387.39979
0.226256971	-122247.9729
0.195002484	51034.30114
0.251372189	82041.79368
0.08814404	1627.912276
0.073899473	-31377.16758
0.0708189	-3498.458836
0.287109151	92220.06021
0.117717909	77439.71643
0.246633248	-111622.8239
0.091808812	12769.02661
0.15334325	62219.89483
0.35979685	64976.45289
0.225623107	-102426.0118
0.13905471	-45181.44127
0.024194034	-114323.8801
0.020516145	98640.86087
0.136723058	-107738.7996
0.340513539	-128062.907
0.106461499	101961.892
0.314412187	112027.8041
0.17706387	7647.955278
0.20457322	87498.33816
0.261874718	-74044.64064
0.148853261	108673.2237
0.193248221	-916.3412893
0.338008368	-110116.6738
0.104055364	69607.58502
0.101732789	-93542.44294
0.082084105	30560.27526
0.161897139	59659.32071
0.164145795	-46370.9265
0.1247618	-137170.0341
0.060159902	38623.42039
0.084248489	-8313.47087
0.024371085	47994.78151
0.282763274	57152.44481
0.352028254	88708.3
0.350863234	106381.0355
0.109821337	-106461.2374
0.055443257	-134117.0783
0.053408488	-84948.4361
0.112870354	-116772.4325
0.345354847	-123557.4475
0.354114158	-13237.88511
0.213273602	88885.03768
0.104555771	19226.909
0.187455022	5975.077621
0.330826256	-11010.9153
0.223428317	-117054.9101
0.199950281	-3699.073457
0.216414357	-90285.94575
0.263812077	111366.4671
0.124316403	-76247.82697
-0.019171905	109274.8225
0.08480185	-87253.10393
0.263548943	35893.73955
0.294123209	-108107.1927
0.132551206	-67630.65927
0.309048675	-85312.35173
0.090103479	-40208.57041
0.309990808	68040.84089
0.215899351	49124.91486
0.122773826	-33147.85759
0.280573598	-126717.1325
0.248677551	-13738.96069
0.244565895	36222.38148
0.319107267	-44404.0875
0.253313494	101077.528
0.014645781	-105020.756
0.252510762	-91490.42406
0.139359004	-36339.02399
0.15775742	-123193.6302
0.038576872	102842.1037
0.276959503	-68400.64811
0.157949958	-123841.5071
0.059591335	-21365.89887
0.264419584	17501.49799
0.357577809	58190.84497
0.286097163	44730.77095
0.284088655	6798.816711
0.259149443	-60584.87054
0.317813491	26313.9196
0.329074074	-2990.377163
0.351850371	13645.37823
0.19952627	66992.89557
